เลขบัญชี,ชื่อบัญชี,รหัสลูกค้า,จำนวน,ปริมาณ,เลขที่เอกสาร,code,ชื่อผู้ขาย,รายละเอียด,รหัส,ชื่อ,เลขที่ใบกำกับ,codeid,วันที่,comment,predpt_name,vchno,vchdate,costcode,DR_amt,CR_amt
5100001,ค่าผลิตและค่าอุปกรณ์,402022,10,940.0,QT21120059,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Logistic Retail [Jan] ส่งสินค้าวันที่ 14/1/2022,2022004,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022010005,971.0,21-03-22,อุปกรณ์-unit,Enfa_Nurse connection project (Chiang Mai),JV2022030042,44651,C100006,122800,0
5100001,ค่าผลิตและค่าอุปกรณ์,402022,10,184.0,QT21120059,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Logistic Retail [Jan] ส่งสินค้าวันที่ 14/1/2022,2022004,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022010005,971.0,21-03-22,อุปกรณ์-unit,Enfa_Nurse connection project (Huahin),JV2022030042,44651,C100008,12250,0
5100001,ค่าผลิตและค่าอุปกรณ์,402022,10,68.0,QT21120059,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Logistic Retail [Jan] ส่งสินค้าวันที่ 14/1/2022,2022004,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022010005,971.0,21-03-22,อุปกรณ์-unit,Cetaphil Booth at Central World ,JV2022030042,44651,C100008,4000,0
5100001,ค่าผลิตและค่าอุปกรณ์,502022,10,376.0,QT21120060,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Logistic Hopital [Jan] ส่งสินค้าวันที่ 14/1/2022,2022005,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022010007,971.0,21-03-22,อุปกรณ์-unit,Enfa_Nurse connection project (Korat) Round1,JV2022030042,44651,C100008,25000,0
5100001,ค่าผลิตและค่าอุปกรณ์,502022,10,15.0,QT21120060,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Logistic Hopital [Jan] ส่งสินค้าวันที่ 14/1/2022,2022005,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022010007,971.0,21-03-22,อุปกรณ์-unit,Chaindrite Distributor Booth ,JV2022030042,44651,C100006,2000,0
5100001,ค่าผลิตและค่าอุปกรณ์,502022,10,544.0,QT21120060,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Logistic Hopital [Jan] ส่งสินค้าวันที่ 14/1/2022,2022005,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022010007,971.0,21-03-22,อุปกรณ์-unit,Vixol Event 2022,JV2022030042,44651,C100008,3500,0
5100001,ค่าผลิตและค่าอุปกรณ์,502022,10,1116.0,QT21120060,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Logistic Hopital [Jan] ส่งสินค้าวันที่ 14/1/2022,2022005,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022010007,971.0,21-03-22,อุปกรณ์-unit,Vixol Event 2022,JV2022030042,44651,C100008,19500,0
5100001,ค่าผลิตและค่าอุปกรณ์,502022,10,57.0,QT21120060,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Logistic Hopital [Jan] ส่งสินค้าวันที่ 14/1/2022,2022005,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022010007,971.0,21-03-22,อุปกรณ์-unit,Alpro Booth Activity at Banyan Tree,JV2022030077,44651,C100008,0,0.02
5100001,ค่าผลิตและค่าอุปกรณ์,502022,10,729.0,QT21120060,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Logistic Hopital [Jan] ส่งสินค้าวันที่ 14/1/2022,2022005,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022010007,971.0,21-03-22,อุปกรณ์-unit, Coke zero sampling (LCC) April,APO2022040194,44659,C100008,434.58,0
5100001,ค่าผลิตและค่าอุปกรณ์,502022,10,135.0,QT21120060,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin Logistic Hopital [Jan] ส่งสินค้าวันที่ 14/1/2022,2022005,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022010007,971.0,21-03-22,อุปกรณ์-unit,Chaindrite Distributor Booth ,APS2022040031,44669,C100006,2000,0
5100001,ค่าผลิตและค่าอุปกรณ์,402022,10,750.0,QT21120059,1263.0,ห้างหุ้นส่วนจำกัด เครือเจริญ ซัพพลาย,ค่ากระดาษ A4 งาน Eucerin Logistic Retail ส่งสินค้าวันที่ 14/1/2022,2022004,ห้างหุ้นส่วนจำกัด เครือเจริญ ซัพพลาย,P/O : PO2022010006,1263.0,21-03-22,อุปกรณ์-unit,Hygiene Booth Caravan Roadshow March 2022,APV2022040007,44669,C100008,24000,0
5100001,ค่าผลิตและค่าอุปกรณ์,7602022,15,98.13,QT22010028,1522.0,บริษัท ออฟฟิศเมท (ไทย) จำกัด,ค่าอุปกรณ์ งาน Enfa_Booth ส่งสินค้าวันที่ 21/01/2022,2022076,บริษัท ออฟฟิศเมท (ไทย) จำกัด,P/O : PO2022010022,1522.0,28-02-22,อุปกรณ์-unit, Ivy Caravan Phase 1 on Mar 22,JV2022040010,44669,C100008,0,2500.02
5100001,ค่าผลิตและค่าอุปกรณ์,7602022,15,177.6,QT22010028,1522.0,บริษัท ออฟฟิศเมท (ไทย) จำกัด,ค่าอุปกรณ์ งาน Enfa_Booth ส่งสินค้าวันที่ 21/01/2022,2022076,บริษัท ออฟฟิศเมท (ไทย) จำกัด,P/O : PO2022010022,1522.0,28-02-22,อุปกรณ์-unit,Enfa_Nurse connection project (Huahin),APS2022040047,44673,C100008,1380,0
5100001,ค่าผลิตและค่าอุปกรณ์,7602022,15,417.76,QT22010028,1522.0,บริษัท ออฟฟิศเมท (ไทย) จำกัด,ค่าอุปกรณ์ งาน Enfa_Booth ส่งสินค้าวันที่ 21/01/2022,2022076,บริษัท ออฟฟิศเมท (ไทย) จำกัด,P/O : PO2022010022,1522.0,28-02-22,อุปกรณ์-unit,Hygiene Booth Caravan Roadshow March 2022,APS2022040050,44673,C100008,300,0
5100001,ค่าผลิตและค่าอุปกรณ์,9902022,10,684.12,QT22010035,1522.0,บริษัท ออฟฟิศเมท (ไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin_Repack ส่งสินค้าวันที่ 21/1/2022,2022099,บริษัท ออฟฟิศเมท (ไทย) จำกัด,P/O : PO2022010021,1522.0,28-02-22,อุปกรณ์-unit,Eucerin Logistic Hospital [Sep],APS2022040056,44674,C100008,3000,0
5100001,ค่าผลิตและค่าอุปกรณ์,9902022,10,177.6,QT22010035,1522.0,บริษัท ออฟฟิศเมท (ไทย) จำกัด,ค่าอุปกรณ์ งาน Eucerin_Repack ส่งสินค้าวันที่ 21/1/2022,2022099,บริษัท ออฟฟิศเมท (ไทย) จำกัด,P/O : PO2022010021,1522.0,28-02-22,อุปกรณ์-unit,Eucerin Logistic Hospital [Octl],JV2022040028,44674,C100008,0,3000
5100001,ค่าผลิตและค่าอุปกรณ์,3802022,10,2286.96,QT22010015,1522.0,บริษัท ออฟฟิศเมท (ไทย) จำกัด,ค่ารางลั๊กไฟ+เทปผ้า งาน Maybelline Logistic [Jan] ส่งสินค้าวันที่ 14/1/2022,2022038,บริษัท ออฟฟิศเมท (ไทย) จำกัด,P/O : PO2022010008,1522.0,28-02-22,อุปกรณ์-unit,Cockpit FC Local Activity - CPF 7 Stores,APS2022040066,44676,C100008,27214.95,0
5100001,ค่าผลิตและค่าอุปกรณ์,3902022,10,2286.96,QT22010016,1522.0,บริษัท ออฟฟิศเมท (ไทย) จำกัด,ค่ารางปลั๊กไฟ+เทปผ้า งาน Maybelline Logistic[Feb] ส่งสินค้าวันที่ 14/1/2022,2022039,บริษัท ออฟฟิศเมท (ไทย) จำกัด,P/O : PO2022010009,1522.0,28-02-22,อุปกรณ์-unit,Danone National Convention ,JV2022040033,44676,C100006,0,5000
5100001,ค่าผลิตและค่าอุปกรณ์,A0502021,1,-9100.0,QT21110061,943.0,น.ส.สุพิชญา คงแก้ว,,2021A05,,,,,,Vixol Event 2022,APS2022040090,44677,C100008,15000,0
5100001,ค่าผลิตและค่าอุปกรณ์,A4702021,1,-3200.0,QT21120027,943.0,น.ส.สุพิชญา คงแก้ว,,2021A47,,,,,,Cockpit FC Local Activity - CPF Burirum 2 Stores,APS2022040107,44677,C100008,6000,0
5100001,ค่าผลิตและค่าอุปกรณ์,49502021,2,18150.0,QT21060067,2088.0,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์, ค่าบริการรถแห่ ส่งมอบงานวันที่ 23/12/64 #JV2021120033,2021495,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์,WO2021070033,2088.0,28-02-22,ค่าบริการ-,KOE Tipco 21 Mar - 20 April 22,APO2022040367,44678,C100008,186.92,0
5100001,ค่าผลิตและค่าอุปกรณ์,A3102021,2,5000.0,QT21110082,2088.0,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์, ค่าผลิตป้ายและบริการรถแห่ ส่งมอบงานวันที่ 21/12/2564 #JV2021120033,2021A31,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์,WO2021120059,2088.0,28-02-22,ค่าบริการ-,KOE Tipco 21 Mar - 20 April 22,APO2022040368,44678,C100008,1034,0
5100001,ค่าผลิตและค่าอุปกรณ์,A3502021,2,33000.0,QT21120014,2088.0,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์, ค่าผลิตป้ายและบริการรถแห่ ส่งมอบงานวันที่ 24/12/2564 #JV2021120033,2021A35,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์,WO2021120080,2088.0,28-02-22,ค่าบริการ-,KOE Tipco 21 Mar - 20 April 22,APO2022040368,44678,C100008,22.43,0
5100001,ค่าผลิตและค่าอุปกรณ์,2802022,8,66000.0,QT22010010,2088.0,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์, ค่าผลิตป้ายและบริการรถแห่ ส่งมอบงานวันที่ 19/01/2565,2022028,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์,WO2022010022,2088.0,28-02-22,ค่าบริการ-,KOE Tipco 21 Mar - 20 April 22,APO2022040369,44678,C100008,4200,0
5100001,ค่าผลิตและค่าอุปกรณ์,2802022,8,3550.0,QT22010010,2354.0,ห้างหุ้นส่วนจำกัด เอ็น.ที.พี ออล อิน วัน เซอร์วิส  , ค่าผลิตป้ายและค่าบริการรถกะบะ ส่งมอบงานวันที่ 17/01/2565,2022028,ห้างหุ้นส่วนจำกัด เอ็น.ที.พี ออล อิน วัน เซอร์วิส  ,WO2022010036,2354.0,17-02-22,ค่าติดตั้ง-,KOE Tipco 21 Mar - 20 April 22,APO2022040369,44678,C100008,196.26,0
5100001,ค่าผลิตและค่าอุปกรณ์,49502021,2,-18150.0,QT21060067,2088.0,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์,,2021495,,,,,,KOE Tipco 21 Mar - 20 April 22,APO2022040371,44678,C100008,448.6,0
5100001,ค่าผลิตและค่าอุปกรณ์,A3102021,2,-5000.0,QT21110082,2088.0,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์,,2021A31,,,,,,KOE Tipco 21 Mar - 20 April 22,APO2022040372,44678,C100008,194.39,0
5100001,ค่าผลิตและค่าอุปกรณ์,A3502021,2,-33000.0,QT21120014,2088.0,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์,,2021A35,,,,,,KOE Tipco 21 Mar - 20 April 22,APO2022040374,44678,C100008,328.97,0
5100001,ค่าผลิตและค่าอุปกรณ์,12902022,9,182.24,QT21120032.1,2165.0,คุณ ภัทร์ รุจิรัตนากุล, ,2022129,คุณ ภัทร์ รุจิรัตนากุล,OF220100227,2165.0,26-01-22,,KOE Tipco 21 Mar - 20 April 22,APO2022040384,44678,C100008,25,0
5100001,ค่าผลิตและค่าอุปกรณ์,94002021,1,350.0,QT21100040,2329.0,บริษัท ทรี แอดเวอร์ไทซิ่ง แอนด์ โปรดักชั่น จำกัด  , ค่าผลิตป้ายถือพีพีบอร์ด ส่งมอบงานวันที่ 13/01/2565,2021940,บริษัท ทรี แอดเวอร์ไทซิ่ง แอนด์ โปรดักชั่น จำกัด  ,WO2022010026,2329.0,17-02-22,ค่าผลิตป้าย,KOE Tipco 21 Mar - 20 April 22,APO2022040432,44678,C100008,205.61,0
5100001,ค่าผลิตและค่าอุปกรณ์,15202022,9,259.81,QT21120032.3,2165.0,คุณ ภัทร์ รุจิรัตนากุล, ,2022152,คุณ ภัทร์ รุจิรัตนากุล,OF220100226,2165.0,28-01-22,,KOE Tipco 21 April - 20 May 22,APO2022040502,44678,C100008,420.56,0
